playerID,Name,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,HBP,SH
berrayo01,Yogi Berra,1961,119,395,62,107,11,0,22,61.0,35,4.0,2.0,0.0
bankser01,Ernie Banks,1961,138,511,75,142,22,4,29,80.0,54,21.0,2.0,0.0
robinbr01,Brooks Robinson,1961,163,668,89,192,38,7,7,61.0,47,2.0,4.0,8.0
matheed01,Eddie Mathews,1961,152,572,103,175,23,6,32,91.0,93,3.0,2.0,1.0
brocklo01,Lou Brock,1961,4,11,1,1,0,0,0,0.0,1,0.0,0.0,0.0
aparilu01,Luis Aparicio,1961,156,625,90,170,24,4,6,45.0,38,0.0,1.0,4.0
killeha01,Harmon Killebrew,1961,150,541,94,156,20,7,46,122.0,107,6.0,3.0,0.0
mantlmi01,Mickey Mantle,1961,153,514,132,163,16,6,54,128.0,126,9.0,0.0,1.0
aaronha01,Hank Aaron,1961,155,603,115,197,39,10,34,120.0,56,20.0,2.0,1.0
mazerbi01,Bill Mazeroski,1961,152,558,71,148,21,2,13,59.0,26,10.0,3.0,2.0
foxne01,Nellie Fox,1961,159,606,67,152,11,5,2,51.0,59,3.0,9.0,15.0
willibi01,Billy Williams,1961,146,529,75,147,20,7,25,86.0,45,11.0,5.0,1.0
mccovwi01,Willie McCovey,1961,106,328,59,89,12,3,18,50.0,37,3.0,5.0,0.0
kalinal01,Al Kaline,1961,153,586,116,190,41,7,19,82.0,66,2.0,4.0,4.0
mayswi01,Willie Mays,1961,154,572,129,176,32,3,40,123.0,81,15.0,2.0,0.0
clemero01,Roberto Clemente,1961,146,572,100,201,30,10,23,89.0,35,10.0,3.0,1.0
musiast01,Stan Musial,1961,123,372,46,107,22,4,15,70.0,52,17.0,1.0,0.0
cepedor01,Orlando Cepeda,1961,152,585,105,182,28,4,46,142.0,39,11.0,9.0,0.0
santoro01,Ron Santo,1961,154,578,84,164,32,6,23,83.0,73,7.0,0.0,1.0
robinbr01,Brooks Robinson,1962,162,634,77,192,29,9,23,86.0,42,3.0,1.0,10.0
matheed01,Eddie Mathews,1962,152,536,106,142,25,6,29,90.0,101,7.0,2.0,0.0
santoro01,Ron Santo,1962,162,604,44,137,20,4,17,83.0,65,5.0,2.0,3.0
mccovwi01,Willie McCovey,1962,91,229,41,67,6,1,20,54.0,29,1.0,0.0,0.0
brocklo01,Lou Brock,1962,123,434,73,114,24,7,9,35.0,35,4.0,3.0,0.0
musiast01,Stan Musial,1962,135,433,57,143,18,1,19,82.0,64,4.0,3.0,0.0
snidedu01,Duke Snider,1962,80,158,28,44,11,3,5,30.0,36,6.0,2.0,0.0
aparilu01,Luis Aparicio,1962,153,581,72,140,23,5,7,40.0,32,1.0,1.0,4.0
berrayo01,Yogi Berra,1962,86,232,25,52,8,0,10,35.0,24,4.0,2.0,0.0
kalinal01,Al Kaline,1962,100,398,78,121,16,6,29,94.0,47,3.0,1.0,2.0
killeha01,Harmon Killebrew,1962,155,552,85,134,21,1,48,126.0,106,6.0,4.0,0.0
aaronha01,Hank Aaron,1962,156,592,127,191,28,6,45,128.0,66,14.0,3.0,0.0
mazerbi01,Bill Mazeroski,1962,159,572,55,155,24,9,14,81.0,37,16.0,2.0,2.0
ashburi01,Richie Ashburn,1962,135,389,60,119,7,3,7,28.0,81,2.0,0.0,1.0
bankser01,Ernie Banks,1962,154,610,87,164,20,6,37,104.0,30,3.0,7.0,0.0
yastrca01,Carl Yastrzemski,1962,160,646,99,191,43,6,19,94.0,66,7.0,3.0,2.0
robinfr02,Frank Robinson,1962,162,609,134,208,51,2,39,136.0,76,16.0,11.0,0.0
clemero01,Roberto Clemente,1962,144,538,95,168,28,9,10,74.0,35,9.0,1.0,1.0
foxne01,Nellie Fox,1962,157,621,79,166,27,7,2,54.0,38,0.0,7.0,13.0
mayswi01,Willie Mays,1962,162,621,130,189,36,5,49,141.0,78,11.0,4.0,0.0
stargwi01,Willie Stargell,1962,10,31,1,9,3,1,0,4.0,3,1.0,0.0,0.0
schoere01,Red Schoendienst,1962,98,143,21,43,4,0,2,12.0,9,2.0,1.0,0.0
cepedor01,Orlando Cepeda,1962,162,625,105,191,26,1,35,114.0,37,8.0,6.0,1.0
willibi01,Billy Williams,1962,159,618,94,184,22,8,22,91.0,70,3.0,4.0,0.0
mantlmi01,Mickey Mantle,1962,123,377,96,121,15,1,30,89.0,122,9.0,1.0,0.0
yastrca01,Carl Yastrzemski,1963,151,570,91,183,40,3,14,68.0,95,6.0,1.0,1.0
morgajo02,Joe Morgan,1963,8,25,5,6,0,1,0,3.0,5,0.0,0.0,0.0
killeha01,Harmon Killebrew,1963,142,515,88,133,18,0,45,96.0,72,4.0,3.0,0.0
stargwi01,Willie Stargell,1963,108,304,34,74,11,6,11,47.0,19,0.0,2.0,0.0
mantlmi01,Mickey Mantle,1963,65,172,40,54,8,0,15,35.0,40,4.0,0.0,0.0
musiast01,Stan Musial,1963,124,337,34,86,10,2,12,58.0,35,9.0,2.0,0.0
aaronha01,Hank Aaron,1963,161,631,121,201,29,4,44,130.0,78,18.0,0.0,0.0
foxne01,Nellie Fox,1963,137,539,54,140,19,0,2,42.0,24,1.0,7.0,10.0
kalinal01,Al Kaline,1963,145,551,89,172,24,3,27,101.0,54,12.0,4.0,3.0
berrayo01,Yogi Berra,1963,64,147,20,43,6,0,8,28.0,15,2.0,1.0,0.0
brocklo01,Lou Brock,1963,148,547,79,141,19,11,9,37.0,31,2.0,4.0,2.0
cepedor01,Orlando Cepeda,1963,156,579,100,183,33,4,34,97.0,37,11.0,10.0,0.0
mayswi01,Willie Mays,1963,157,596,115,187,32,7,38,103.0,66,5.0,2.0,0.0
mccovwi01,Willie McCovey,1963,152,564,103,158,19,5,44,102.0,50,5.0,11.0,1.0
bankser01,Ernie Banks,1963,130,432,41,98,20,1,18,64.0,39,16.0,4.0,1.0
santoro01,Ron Santo,1963,162,630,79,187,29,6,25,99.0,42,7.0,4.0,0.0
robinfr02,Frank Robinson,1963,140,482,79,125,19,3,21,91.0,81,20.0,14.0,0.0
willibi01,Billy Williams,1963,161,612,87,175,36,9,25,95.0,68,9.0,2.0,2.0
clemero01,Roberto Clemente,1963,152,600,77,192,23,8,17,76.0,31,6.0,4.0,4.0
mazerbi01,Bill Mazeroski,1963,142,534,43,131,22,3,8,52.0,32,6.0,0.0,7.0
matheed01,Eddie Mathews,1963,158,547,82,144,27,4,23,84.0,124,14.0,1.0,0.0
robinbr01,Brooks Robinson,1963,161,589,67,148,26,4,11,67.0,46,4.0,1.0,8.0
aparilu01,Luis Aparicio,1963,146,601,73,150,18,8,5,45.0,36,2.0,2.0,6.0
snidedu01,Duke Snider,1963,129,354,44,86,8,3,14,45.0,56,9.0,1.0,0.0
schoere01,Red Schoendienst,1963,6,5,0,0,0,0,0,0.0,0,0.0,0.0,1.0
mazerbi01,Bill Mazeroski,1964,162,601,66,161,22,8,10,64.0,29,11.0,0.0,10.0
robinfr02,Frank Robinson,1964,156,568,103,174,38,6,29,96.0,79,20.0,9.0,0.0
stargwi01,Willie Stargell,1964,117,421,53,115,19,7,21,78.0,17,2.0,2.0,1.0
robinbr01,Brooks Robinson,1964,163,612,82,194,35,3,28,118.0,51,10.0,4.0,8.0
brocklo01,Lou Brock,1964,103,419,81,146,21,9,12,44.0,27,0.0,2.0,12.0
brocklo01,Lou Brock,1964,52,215,30,54,9,2,2,14.0,13,0.0,2.0,1.0
snidedu01,Duke Snider,1964,91,167,16,35,7,0,4,17.0,22,4.0,0.0,0.0
yastrca01,Carl Yastrzemski,1964,151,567,77,164,29,9,15,67.0,75,6.0,2.0,1.0
mantlmi01,Mickey Mantle,1964,143,465,92,141,25,2,35,111.0,99,18.0,0.0,0.0
bankser01,Ernie Banks,1964,157,591,67,156,29,6,23,95.0,36,11.0,3.0,1.0
mayswi01,Willie Mays,1964,157,578,121,171,21,9,47,111.0,82,13.0,1.0,1.0
mccovwi01,Willie McCovey,1964,130,364,55,80,14,1,18,54.0,61,5.0,5.0,0.0
clemero01,Roberto Clemente,1964,155,622,95,211,40,7,12,87.0,51,16.0,2.0,3.0
aparilu01,Luis Aparicio,1964,146,578,93,154,20,3,10,37.0,49,0.0,3.0,7.0
perezto01,Tony Perez,1964,12,25,1,2,1,0,0,1.0,3,0.0,0.0,0.0
kalinal01,Al Kaline,1964,146,525,77,154,31,5,17,68.0,75,6.0,3.0,2.0
foxne01,Nellie Fox,1964,133,442,45,117,12,6,0,28.0,27,1.0,10.0,20.0
matheed01,Eddie Mathews,1964,141,502,83,117,19,1,23,74.0,85,5.0,1.0,0.0
cepedor01,Orlando Cepeda,1964,142,529,75,161,27,2,31,97.0,43,7.0,8.0,0.0
willibi01,Billy Williams,1964,162,645,100,201,39,2,33,98.0,59,8.0,2.0,0.0
santoro01,Ron Santo,1964,161,592,94,185,33,13,30,114.0,86,5.0,2.0,0.0
morgajo02,Joe Morgan,1964,10,37,4,7,0,0,0,0.0,6,0.0,0.0,0.0
killeha01,Harmon Killebrew,1964,158,577,95,156,11,1,49,111.0,93,5.0,8.0,0.0
aaronha01,Hank Aaron,1964,145,570,103,187,30,2,24,95.0,62,9.0,0.0,0.0
brocklo01,Lou Brock,1965,155,631,107,182,35,8,16,69.0,45,6.0,10.0,11.0
cepedor01,Orlando Cepeda,1965,33,34,1,6,1,0,1,5.0,3,1.0,0.0,0.0
kalinal01,Al Kaline,1965,125,399,72,112,18,2,18,72.0,72,11.0,0.0,0.0
clemero01,Roberto Clemente,1965,152,589,91,194,21,14,10,65.0,43,14.0,5.0,2.0
matheed01,Eddie Mathews,1965,156,546,77,137,23,0,32,95.0,73,7.0,3.0,1.0
mazerbi01,Bill Mazeroski,1965,130,494,52,134,17,1,6,54.0,18,5.0,2.0,4.0
willibi01,Billy Williams,1965,164,645,115,203,39,6,34,108.0,65,7.0,3.0,1.0
mantlmi01,Mickey Mantle,1965,122,361,44,92,12,1,19,46.0,73,7.0,0.0,0.0
mayswi01,Willie Mays,1965,157,558,118,177,21,3,52,112.0,76,16.0,0.0,2.0
mccovwi01,Willie McCovey,1965,160,540,93,149,17,4,39,92.0,88,5.0,6.0,2.0
hunteca01,Catfish Hunter,1965,32,40,3,6,1,0,0,1.0,0,0.0,0.0,6.0
foxne01,Nellie Fox,1965,21,41,3,11,2,0,0,1.0,0,0.0,1.0,0.0
morgajo02,Joe Morgan,1965,157,601,100,163,22,12,14,40.0,97,1.0,3.0,3.0
yastrca01,Carl Yastrzemski,1965,133,494,78,154,45,3,20,72.0,70,8.0,1.0,2.0
stargwi01,Willie Stargell,1965,144,533,68,145,25,8,27,107.0,39,13.0,7.0,0.0
killeha01,Harmon Killebrew,1965,113,401,78,108,16,1,25,75.0,72,12.0,4.0,0.0
aparilu01,Luis Aparicio,1965,144,564,67,127,20,10,8,40.0,46,0.0,3.0,14.0
berrayo01,Yogi Berra,1965,4,9,1,2,0,0,0,0.0,0,0.0,0.0,0.0
bankser01,Ernie Banks,1965,163,612,79,162,25,3,28,106.0,55,19.0,6.0,0.0
perezto01,Tony Perez,1965,104,281,40,73,14,4,12,47.0,21,5.0,2.0,2.0
santoro01,Ron Santo,1965,164,608,88,173,30,4,33,101.0,88,7.0,5.0,0.0
aaronha01,Hank Aaron,1965,150,570,109,181,40,1,32,89.0,60,10.0,1.0,0.0
robinbr01,Brooks Robinson,1965,144,559,81,166,25,2,18,80.0,47,9.0,2.0,4.0
robinfr02,Frank Robinson,1965,156,582,109,172,33,5,33,113.0,70,18.0,18.0,0.0
willibi01,Billy Williams,1966,162,648,100,179,23,5,29,91.0,69,16.0,4.0,0.0
cepedor01,Orlando Cepeda,1966,123,452,65,137,24,0,17,58.0,34,10.0,13.0,1.0
cepedor01,Orlando Cepeda,1966,19,49,5,14,2,0,3,15.0,4,2.0,1.0,0.0
mccovwi01,Willie McCovey,1966,150,502,85,148,26,6,36,96.0,76,10.0,6.0,0.0
yastrca01,Carl Yastrzemski,1966,160,594,81,165,39,2,16,80.0,84,10.0,1.0,0.0
robinfr02,Frank Robinson,1966,155,576,122,182,34,2,49,122.0,87,11.0,10.0,0.0
santoro01,Ron Santo,1966,155,561,93,175,21,8,30,94.0,95,7.0,6.0,2.0
aparilu01,Luis Aparicio,1966,151,659,97,182,25,8,6,41.0,33,2.0,1.0,12.0
mantlmi01,Mickey Mantle,1966,108,333,40,96,12,1,23,56.0,57,5.0,0.0,0.0
aaronha01,Hank Aaron,1966,158,603,117,168,23,1,44,127.0,76,15.0,1.0,0.0
killeha01,Harmon Killebrew,1966,162,569,89,160,27,1,39,110.0,103,18.0,2.0,0.0
hunteca01,Catfish Hunter,1966,30,59,5,9,1,1,0,4.0,3,0.0,0.0,3.0
morgajo02,Joe Morgan,1966,122,425,60,121,14,8,5,42.0,89,3.0,3.0,9.0
bankser01,Ernie Banks,1966,141,511,52,139,23,7,15,75.0,29,10.0,5.0,4.0
clemero01,Roberto Clemente,1966,154,638,105,202,31,11,29,119.0,46,13.0,0.0,1.0
kalinal01,Al Kaline,1966,142,479,85,138,29,1,29,88.0,81,7.0,5.0,1.0
mayswi01,Willie Mays,1966,152,552,99,159,29,4,37,103.0,70,11.0,2.0,1.0
robinbr01,Brooks Robinson,1966,157,620,91,167,35,2,23,100.0,56,11.0,5.0,1.0
stargwi01,Willie Stargell,1966,140,485,84,153,30,0,33,102.0,48,16.0,6.0,5.0
perezto01,Tony Perez,1966,99,257,25,68,10,4,4,39.0,14,2.0,2.0,2.0
matheed01,Eddie Mathews,1966,134,452,72,113,21,4,16,53.0,63,6.0,0.0,1.0
mazerbi01,Bill Mazeroski,1966,162,621,56,163,22,7,16,82.0,31,9.0,1.0,2.0
brocklo01,Lou Brock,1966,156,643,94,183,24,12,15,46.0,31,6.0,3.0,0.0
santoro01,Ron Santo,1967,161,586,107,176,23,4,31,98.0,96,9.0,3.0,0.0
aaronha01,Hank Aaron,1967,155,600,113,184,37,3,39,109.0,63,19.0,0.0,0.0
mantlmi01,Mickey Mantle,1967,144,440,63,108,17,0,22,55.0,107,7.0,1.0,0.0
carewro01,Rod Carew,1967,137,514,66,150,22,7,8,51.0,37,4.0,2.0,7.0
bankser01,Ernie Banks,1967,151,573,68,158,26,4,23,95.0,27,8.0,3.0,8.0
hunteca01,Catfish Hunter,1967,37,92,9,18,4,0,2,6.0,0,0.0,0.0,2.0
matheed01,Eddie Mathews,1967,36,108,14,25,3,0,6,19.0,15,0.0,2.0,1.0
cepedor01,Orlando Cepeda,1967,151,563,91,183,37,0,25,111.0,62,23.0,12.0,0.0
kalinal01,Al Kaline,1967,131,458,94,141,28,2,25,78.0,83,10.0,1.0,2.0
jacksre01,Reggie Jackson,1967,35,118,13,21,4,4,1,6.0,10,0.0,5.0,1.0
mccovwi01,Willie McCovey,1967,135,456,73,126,17,4,31,91.0,71,17.0,6.0,2.0
aparilu01,Luis Aparicio,1967,134,546,55,127,22,5,4,31.0,29,2.0,1.0,6.0
willibi01,Billy Williams,1967,162,634,92,176,21,12,28,84.0,68,8.0,2.0,2.0
mayswi01,Willie Mays,1967,141,486,83,128,22,2,22,70.0,51,7.0,2.0,2.0
matheed01,Eddie Mathews,1967,101,328,39,78,13,2,10,38.0,48,12.0,1.0,2.0
benchjo01,Johnny Bench,1967,26,86,7,14,3,1,1,6.0,5,0.0,0.0,1.0
clemero01,Roberto Clemente,1967,147,585,103,209,26,10,23,110.0,41,17.0,3.0,0.0
stargwi01,Willie Stargell,1967,134,462,54,125,18,6,20,73.0,67,25.0,3.0,2.0
yastrca01,Carl Yastrzemski,1967,161,579,112,189,31,4,44,121.0,91,11.0,4.0,1.0
mazerbi01,Bill Mazeroski,1967,163,639,62,167,25,3,9,77.0,30,7.0,0.0,5.0
morgajo02,Joe Morgan,1967,133,494,73,136,27,11,6,42.0,81,5.0,2.0,1.0
brocklo01,Lou Brock,1967,159,689,113,206,32,12,21,76.0,24,6.0,6.0,2.0
robinfr02,Frank Robinson,1967,129,479,83,149,23,7,30,94.0,71,14.0,7.0,0.0
killeha01,Harmon Killebrew,1967,163,547,105,147,24,1,44,113.0,131,15.0,3.0,0.0
perezto01,Tony Perez,1967,156,600,78,174,28,7,26,102.0,33,10.0,4.0,0.0
robinbr01,Brooks Robinson,1967,158,610,88,164,25,5,22,77.0,54,9.0,4.0,5.0
willibi01,Billy Williams,1968,163,642,91,185,30,8,30,98.0,48,10.0,2.0,0.0
robinfr02,Frank Robinson,1968,130,421,69,113,27,1,15,52.0,73,4.0,12.0,0.0
mayswi01,Willie Mays,1968,148,498,84,144,20,5,23,79.0,67,7.0,2.0,0.0
matheed01,Eddie Mathews,1968,31,52,4,11,0,0,3,8.0,5,1.0,0.0,0.0
perezto01,Tony Perez,1968,160,625,93,176,25,7,18,92.0,51,13.0,6.0,1.0
brocklo01,Lou Brock,1968,159,660,92,184,46,14,6,51.0,46,7.0,3.0,1.0
mccovwi01,Willie McCovey,1968,148,523,81,153,16,4,36,105.0,72,20.0,5.0,0.0
carewro01,Rod Carew,1968,127,461,46,126,27,2,1,42.0,26,1.0,1.0,2.0
mantlmi01,Mickey Mantle,1968,144,435,57,103,14,1,18,54.0,106,7.0,1.0,1.0
mazerbi01,Bill Mazeroski,1968,143,506,36,127,18,2,3,42.0,38,10.0,2.0,6.0
robinbr01,Brooks Robinson,1968,162,608,65,154,36,6,17,75.0,44,11.0,4.0,3.0
jacksre01,Reggie Jackson,1968,154,553,82,138,13,6,29,74.0,50,5.0,5.0,4.0
clemero01,Roberto Clemente,1968,132,502,74,146,18,12,18,57.0,51,27.0,1.0,0.0
stargwi01,Willie Stargell,1968,128,435,57,103,15,1,24,67.0,47,11.0,6.0,1.0
aaronha01,Hank Aaron,1968,160,606,84,174,33,4,29,86.0,64,23.0,1.0,0.0
aparilu01,Luis Aparicio,1968,157,622,55,164,24,4,4,36.0,33,3.0,2.0,5.0
morgajo02,Joe Morgan,1968,10,20,6,5,0,1,0,0.0,7,0.0,0.0,0.0
yastrca01,Carl Yastrzemski,1968,157,539,90,162,32,2,23,74.0,119,13.0,2.0,0.0
bankser01,Ernie Banks,1968,150,552,71,136,27,0,32,83.0,27,4.0,5.0,9.0
killeha01,Harmon Killebrew,1968,100,295,40,62,7,2,17,40.0,70,9.0,2.0,0.0
cepedor01,Orlando Cepeda,1968,157,600,71,149,26,2,16,73.0,43,13.0,9.0,0.0
hunteca01,Catfish Hunter,1968,39,82,9,19,3,0,1,8.0,0,0.0,0.0,8.0
santoro01,Ron Santo,1968,162,577,86,142,17,3,26,98.0,96,7.0,3.0,1.0
benchjo01,Johnny Bench,1968,154,564,67,155,40,2,15,82.0,31,8.0,2.0,2.0
kalinal01,Al Kaline,1968,102,327,49,94,14,1,10,53.0,55,7.0,3.0,1.0
santoro01,Ron Santo,1969,160,575,97,166,18,4,29,123.0,96,7.0,2.0,0.0
fiskca01,Carlton Fisk,1969,2,5,0,0,0,0,0,0.0,0,0.0,0.0,0.0
brocklo01,Lou Brock,1969,157,655,97,195,33,10,12,47.0,50,15.0,2.0,2.0
hunteca01,Catfish Hunter,1969,42,85,5,19,2,0,1,9.0,1,0.0,0.0,1.0
stargwi01,Willie Stargell,1969,145,522,89,160,31,6,29,92.0,61,14.0,6.0,0.0
perezto01,Tony Perez,1969,160,629,103,185,31,2,37,122.0,63,7.0,2.0,3.0
benchjo01,Johnny Bench,1969,148,532,83,156,23,1,26,90.0,49,7.0,4.0,0.0
willibi01,Billy Williams,1969,163,642,103,188,33,10,21,95.0,59,15.0,4.0,0.0
morgajo02,Joe Morgan,1969,147,535,94,126,18,5,15,43.0,110,1.0,1.0,7.0
jacksre01,Reggie Jackson,1969,152,549,123,151,36,3,47,118.0,114,20.0,12.0,1.0
yastrca01,Carl Yastrzemski,1969,162,603,96,154,28,2,40,111.0,101,9.0,1.0,0.0
carewro01,Rod Carew,1969,123,458,79,152,30,4,8,56.0,37,0.0,3.0,6.0
mazerbi01,Bill Mazeroski,1969,67,227,13,52,7,1,3,25.0,22,3.0,2.0,1.0
cepedor01,Orlando Cepeda,1969,154,573,74,147,28,2,22,88.0,55,10.0,5.0,0.0
robinfr02,Frank Robinson,1969,148,539,111,166,19,5,32,100.0,88,11.0,13.0,0.0
mccovwi01,Willie McCovey,1969,149,491,101,157,26,2,45,126.0,121,45.0,4.0,0.0
mayswi01,Willie Mays,1969,117,403,64,114,17,3,13,58.0,49,7.0,3.0,0.0
bankser01,Ernie Banks,1969,155,565,60,143,19,2,23,106.0,42,7.0,7.0,8.0
aaronha01,Hank Aaron,1969,147,547,100,164,30,3,44,97.0,87,19.0,2.0,0.0
robinbr01,Brooks Robinson,1969,156,598,73,140,21,3,23,84.0,56,10.0,3.0,3.0
clemero01,Roberto Clemente,1969,138,507,87,175,20,12,19,91.0,56,16.0,3.0,0.0
kalinal01,Al Kaline,1969,131,456,74,124,17,0,21,69.0,54,4.0,1.0,0.0
aparilu01,Luis Aparicio,1969,156,599,77,168,24,5,5,51.0,66,1.0,2.0,10.0
killeha01,Harmon Killebrew,1969,162,555,106,153,20,2,49,140.0,145,20.0,5.0,0.0
perezto01,Tony Perez,1970,158,587,107,186,28,6,40,129.0,83,13.0,4.0,0.0
robinfr02,Frank Robinson,1970,132,471,88,144,24,1,25,78.0,69,9.0,7.0,0.0
carewro01,Rod Carew,1970,51,191,27,70,12,3,4,28.0,11,0.0,2.0,0.0
mayswi01,Willie Mays,1970,139,478,94,139,15,2,28,83.0,79,3.0,3.0,0.0
santoro01,Ron Santo,1970,154,555,83,148,30,4,26,114.0,92,6.0,1.0,1.0
clemero01,Roberto Clemente,1970,108,412,65,145,22,10,14,60.0,38,14.0,2.0,1.0
mazerbi01,Bill Mazeroski,1970,112,367,29,84,14,0,7,39.0,27,9.0,2.0,5.0
jacksre01,Reggie Jackson,1970,149,426,57,101,21,2,23,66.0,75,11.0,8.0,2.0
robinbr01,Brooks Robinson,1970,158,608,84,168,31,4,18,94.0,53,5.0,4.0,1.0
brocklo01,Lou Brock,1970,155,664,114,202,29,5,13,57.0,60,12.0,1.0,1.0
morgajo02,Joe Morgan,1970,144,548,102,147,28,9,8,52.0,102,3.0,1.0,5.0
killeha01,Harmon Killebrew,1970,157,527,96,143,20,1,41,113.0,128,23.0,2.0,0.0
stargwi01,Willie Stargell,1970,136,474,70,125,18,3,31,85.0,44,11.0,5.0,0.0
aaronha01,Hank Aaron,1970,150,516,103,154,26,1,38,118.0,74,15.0,2.0,0.0
aparilu01,Luis Aparicio,1970,146,552,86,173,29,3,5,43.0,53,1.0,1.0,5.0
yastrca01,Carl Yastrzemski,1970,161,566,125,186,29,0,40,102.0,128,12.0,1.0,0.0
mccovwi01,Willie McCovey,1970,152,495,98,143,39,2,39,126.0,137,40.0,3.0,0.0
bankser01,Ernie Banks,1970,72,222,25,56,6,2,12,44.0,20,3.0,1.0,1.0
cepedor01,Orlando Cepeda,1970,148,567,87,173,33,0,34,111.0,47,11.0,9.0,0.0
hunteca01,Catfish Hunter,1970,43,90,10,18,4,1,1,6.0,2,0.0,0.0,6.0
kalinal01,Al Kaline,1970,131,467,64,130,24,4,16,71.0,77,5.0,1.0,3.0
benchjo01,Johnny Bench,1970,158,605,97,177,35,4,45,148.0,54,9.0,0.0,1.0
willibi01,Billy Williams,1970,161,636,137,205,34,4,42,129.0,72,9.0,2.0,0.0
morgajo02,Joe Morgan,1971,160,583,87,149,27,11,13,56.0,88,2.0,1.0,10.0
perezto01,Tony Perez,1971,158,609,72,164,22,3,25,91.0,51,5.0,1.0,0.0
willibi01,Billy Williams,1971,157,594,86,179,27,5,28,93.0,77,18.0,3.0,0.0
bankser01,Ernie Banks,1971,39,83,4,16,2,0,3,6.0,6,1.0,0.0,3.0
fiskca01,Carlton Fisk,1971,14,48,7,15,2,1,2,6.0,1,0.0,0.0,0.0
aaronha01,Hank Aaron,1971,139,495,95,162,22,3,47,118.0,71,21.0,2.0,0.0
brocklo01,Lou Brock,1971,157,640,126,200,37,7,7,61.0,76,5.0,1.0,1.0
hunteca01,Catfish Hunter,1971,38,103,14,36,1,1,1,12.0,2,0.0,0.0,4.0
mccovwi01,Willie McCovey,1971,105,329,45,91,13,0,18,70.0,64,21.0,4.0,0.0
jacksre01,Reggie Jackson,1971,150,567,87,157,29,3,32,80.0,63,5.0,6.0,0.0
robinbr01,Brooks Robinson,1971,156,589,67,160,21,1,20,92.0,63,8.0,3.0,1.0
kalinal01,Al Kaline,1971,133,405,69,119,19,2,15,54.0,82,9.0,7.0,1.0
yastrca01,Carl Yastrzemski,1971,148,508,75,129,21,2,15,70.0,106,12.0,1.0,0.0
aparilu01,Luis Aparicio,1971,125,491,56,114,23,0,4,45.0,35,0.0,2.0,9.0
mazerbi01,Bill Mazeroski,1971,70,193,17,49,3,1,1,16.0,15,1.0,0.0,2.0
cepedor01,Orlando Cepeda,1971,71,250,31,69,10,1,14,44.0,22,7.0,0.0,0.0
stargwi01,Willie Stargell,1971,141,511,104,151,26,0,48,125.0,83,20.0,7.0,0.0
santoro01,Ron Santo,1971,154,555,77,148,22,1,21,88.0,79,8.0,0.0,1.0
benchjo01,Johnny Bench,1971,149,562,80,134,19,2,27,61.0,49,7.0,0.0,0.0
killeha01,Harmon Killebrew,1971,147,500,61,127,19,1,28,119.0,114,14.0,0.0,0.0
carewro01,Rod Carew,1971,147,577,88,177,16,10,2,48.0,45,1.0,1.0,6.0
robinfr02,Frank Robinson,1971,133,455,82,128,16,2,28,99.0,72,11.0,9.0,1.0
clemero01,Roberto Clemente,1971,132,522,82,178,29,8,13,86.0,26,5.0,0.0,1.0
mayswi01,Willie Mays,1971,136,417,82,113,24,5,18,61.0,112,11.0,3.0,1.0
killeha01,Harmon Killebrew,1972,139,433,53,100,13,2,26,74.0,94,12.0,1.0,0.0
robinbr01,Brooks Robinson,1972,153,556,48,139,23,2,8,64.0,43,4.0,2.0,4.0
brocklo01,Lou Brock,1972,153,621,81,193,26,8,3,42.0,47,12.0,1.0,3.0
benchjo01,Johnny Bench,1972,147,538,87,145,22,2,40,125.0,100,23.0,2.0,0.0
mccovwi01,Willie McCovey,1972,81,263,30,56,8,0,14,35.0,38,5.0,2.0,0.0
morgajo02,Joe Morgan,1972,149,552,122,161,23,4,16,73.0,115,1.0,6.0,3.0
fiskca01,Carlton Fisk,1972,131,457,74,134,28,9,22,61.0,52,6.0,4.0,1.0
stargwi01,Willie Stargell,1972,138,495,74,145,28,2,33,112.0,65,15.0,2.0,0.0
clemero01,Roberto Clemente,1972,102,378,68,118,19,7,10,60.0,29,7.0,0.0,0.0
cepedor01,Orlando Cepeda,1972,28,84,6,25,3,0,4,9.0,7,1.0,0.0,0.0
jacksre01,Reggie Jackson,1972,135,499,72,132,25,2,25,75.0,59,7.0,8.0,4.0
mayswi01,Willie Mays,1972,19,49,8,9,2,0,0,3.0,17,1.0,0.0,1.0
santoro01,Ron Santo,1972,133,464,68,140,25,5,17,74.0,69,5.0,4.0,2.0
carewro01,Rod Carew,1972,142,535,61,170,21,6,0,51.0,43,9.0,2.0,9.0
mayswi01,Willie Mays,1972,69,195,27,52,9,1,8,19.0,43,5.0,1.0,3.0
robinfr02,Frank Robinson,1972,103,342,41,86,6,1,19,59.0,55,0.0,2.0,0.0
kalinal01,Al Kaline,1972,106,278,46,87,11,2,10,32.0,28,5.0,2.0,1.0
mazerbi01,Bill Mazeroski,1972,34,64,3,12,4,0,0,3.0,3,1.0,0.0,3.0
schmimi01,Mike Schmidt,1972,13,34,2,7,0,0,1,3.0,5,0.0,1.0,0.0
willibi01,Billy Williams,1972,150,574,95,191,34,6,37,122.0,62,20.0,6.0,0.0
yastrca01,Carl Yastrzemski,1972,125,455,70,120,18,2,12,68.0,67,3.0,4.0,0.0
perezto01,Tony Perez,1972,136,515,64,146,33,7,21,90.0,55,15.0,0.0,0.0
