playerID,Name,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,HBP,SH
martipe02,Pedro Martinez,2009,1,2,0,0,0,0,0,0,0,0,0.0,0.0
martipe02,Pedro Martinez,2009,2,0,0,0,0,0,0,0,0,0,0.0,0.0
mathech01,Christy Mathewson,1905,3,8,1,2,0,0,0,0,1,0,0.0,2.0
mathech01,Christy Mathewson,1911,3,7,0,2,0,0,0,0,1,0,0.0,0.0
mathech01,Christy Mathewson,1912,3,12,0,2,0,0,0,0,0,0,0.0,0.0
mathech01,Christy Mathewson,1913,2,5,1,3,0,0,0,1,1,0,0.0,0.0
matheed01,Eddie Mathews,1957,7,22,4,5,3,0,1,4,8,0,0.0,1.0
matheed01,Eddie Mathews,1958,7,25,3,4,2,0,0,3,6,2,0.0,0.0
matheed01,Eddie Mathews,1968,2,3,0,1,0,0,0,0,1,0,0.0,0.0
mayswi01,Willie Mays,1951,6,22,1,4,0,0,0,1,2,0,0.0,0.0
mayswi01,Willie Mays,1954,4,14,4,4,1,0,0,3,4,0,0.0,0.0
mayswi01,Willie Mays,1962,7,28,3,7,2,0,0,1,1,0,0.0,0.0
mayswi01,Willie Mays,1971,4,15,2,4,2,0,1,3,3,0,0.0,0.0
mayswi01,Willie Mays,1973,1,3,1,1,0,0,0,1,0,0,0.0,0.0
mayswi01,Willie Mays,1973,3,7,1,2,0,0,0,1,0,0,0.0,0.0
mazerbi01,Bill Mazeroski,1960,7,25,4,8,2,0,2,5,0,0,0.0,1.0
mazerbi01,Bill Mazeroski,1970,1,2,0,0,0,0,0,0,2,0,0.0,0.0
mazerbi01,Bill Mazeroski,1971,1,1,1,1,0,0,0,0,0,0,0.0,0.0
mazerbi01,Bill Mazeroski,1971,1,1,0,0,0,0,0,0,0,0,0.0,0.0
mazerbi01,Bill Mazeroski,1972,2,2,0,1,0,0,0,0,0,0,0.0,0.0
mccarto01,Tommy McCarthy,1888,10,41,10,10,1,0,1,9,0,0,0.0,0.0
mccarto01,Tommy McCarthy,1892,6,21,2,8,2,0,0,2,6,0,0.0,0.0
mccovwi01,Willie McCovey,1962,4,15,2,3,0,1,1,1,1,0,0.0,0.0
mccovwi01,Willie McCovey,1971,4,14,2,6,0,0,2,6,4,3,0.0,0.0
mcginjo01,Joe McGinnity,1905,2,5,0,0,0,0,0,0,0,0,0.0,0.0
medwijo01,Joe Medwick,1934,7,29,4,11,0,1,1,5,1,0,0.0,0.0
medwijo01,Joe Medwick,1941,5,17,1,4,1,0,0,0,1,0,0.0,0.0
mizejo01,Johnny Mize,1949,2,2,0,2,0,0,0,2,0,0,0.0,0.0
mizejo01,Johnny Mize,1950,4,15,0,2,0,0,0,0,0,0,0.0,0.0
mizejo01,Johnny Mize,1951,4,7,2,2,1,0,0,1,2,1,0.0,0.0
mizejo01,Johnny Mize,1952,5,15,3,6,1,0,3,6,3,0,0.0,0.0
mizejo01,Johnny Mize,1953,3,3,0,0,0,0,0,0,0,0,0.0,0.0
molitpa01,Paul Molitor,1981,5,20,2,5,0,0,1,1,2,0,0.0,1.0
molitpa01,Paul Molitor,1982,5,19,4,6,1,0,2,5,2,0,0.0,0.0
molitpa01,Paul Molitor,1982,7,31,5,11,0,0,0,3,2,0,0.0,0.0
molitpa01,Paul Molitor,1993,6,23,7,9,2,1,1,5,3,1,1.0,0.0
molitpa01,Paul Molitor,1993,6,24,10,12,2,2,2,8,3,0,1.0,0.0
morgajo02,Joe Morgan,1972,5,19,5,5,0,0,2,3,1,0,0.0,1.0
morgajo02,Joe Morgan,1972,7,24,4,3,2,0,0,1,6,0,0.0,0.0
morgajo02,Joe Morgan,1973,5,20,1,2,1,0,0,1,2,0,0.0,1.0
morgajo02,Joe Morgan,1975,3,11,2,3,3,0,0,1,2,0,1.0,0.0
morgajo02,Joe Morgan,1975,7,27,4,7,1,0,0,3,5,0,0.0,0.0
morgajo02,Joe Morgan,1976,3,7,2,0,0,0,0,0,6,2,0.0,0.0
morgajo02,Joe Morgan,1976,4,15,3,5,1,1,1,2,2,1,0.0,0.0
morgajo02,Joe Morgan,1979,3,11,0,0,0,0,0,0,3,0,0.0,0.0
morgajo02,Joe Morgan,1980,4,13,1,2,1,1,0,0,6,1,0.0,0.0
morgajo02,Joe Morgan,1983,4,15,1,1,0,0,0,0,2,0,0.0,0.0
morgajo02,Joe Morgan,1983,5,19,3,5,0,1,2,2,2,0,0.0,0.0
morrija02,Jack Morris,1984,1,0,0,0,0,0,0,0,0,0,0.0,0.0
morrija02,Jack Morris,1984,2,0,0,0,0,0,0,0,0,0,0.0,0.0
morrija02,Jack Morris,1987,2,0,1,0,0,0,0,0,0,0,0.0,0.0
morrija02,Jack Morris,1991,2,0,0,0,0,0,0,0,0,0,0.0,0.0
morrija02,Jack Morris,1991,3,2,0,0,0,0,0,0,0,0,0.0,0.0
morrija02,Jack Morris,1992,2,0,0,0,0,0,0,0,0,0,0.0,0.0
morrija02,Jack Morris,1992,2,2,0,0,0,0,0,0,0,0,0.0,0.0
murraed02,Eddie Murray,1979,4,12,3,5,0,0,1,5,5,2,0.0,0.0
murraed02,Eddie Murray,1979,7,26,3,4,1,0,1,2,4,0,0.0,0.0
murraed02,Eddie Murray,1983,4,15,5,4,0,0,1,3,3,1,0.0,0.0
murraed02,Eddie Murray,1983,5,20,2,5,0,0,2,3,1,0,0.0,0.0
murraed02,Eddie Murray,1995,6,24,2,6,1,0,1,3,2,1,0.0,0.0
murraed02,Eddie Murray,1995,3,13,3,5,0,1,1,3,2,0,0.0,0.0
murraed02,Eddie Murray,1995,6,19,1,2,0,0,1,3,5,0,0.0,0.0
murraed02,Eddie Murray,1996,5,15,1,4,0,0,1,2,2,0,0.0,0.0
murraed02,Eddie Murray,1996,4,15,1,6,1,0,0,1,3,2,0.0,0.0
musiast01,Stan Musial,1942,5,18,2,4,1,0,0,2,4,2,0.0,0.0
musiast01,Stan Musial,1943,5,18,2,5,0,0,0,0,2,0,0.0,0.0
musiast01,Stan Musial,1944,6,23,2,7,2,0,1,2,2,0,0.0,1.0
musiast01,Stan Musial,1946,7,27,3,6,4,1,0,4,4,0,0.0,0.0
newhoha01,Hal Newhouser,1945,3,8,0,0,0,0,0,1,1,0,0.0,0.0
newhoha01,Hal Newhouser,1954,1,0,0,0,0,0,0,0,0,0,0.0,0.0
nichoki01,Kid Nichols,1892,2,7,1,2,0,0,0,2,0,0,0.0,0.0
niekrph01,Phil Niekro,1969,1,3,0,0,0,0,0,0,0,0,0.0,0.0
niekrph01,Phil Niekro,1982,1,0,0,0,0,0,0,1,0,0,0.0,1.0
orourji01,Jim O'Rourke,1888,10,36,4,8,0,0,0,1,4,0,0.0,0.0
orourji01,Jim O'Rourke,1889,9,36,7,14,2,2,2,7,2,0,0.0,0.0
ottme01,Mel Ott,1933,5,18,3,7,0,0,2,4,4,1,0.0,0.0
ottme01,Mel Ott,1936,6,23,4,7,2,0,1,3,3,0,0.0,0.0
ottme01,Mel Ott,1937,5,20,1,4,0,0,1,3,1,0,0.0,0.0
paigesa01,Satchel Paige,1948,1,0,0,0,0,0,0,0,0,0,0.0,0.0
palmeji01,Jim Palmer,1966,1,4,0,0,0,0,0,0,0,0,0.0,0.0
palmeji01,Jim Palmer,1969,1,5,0,0,0,0,0,0,0,0,0.0,0.0
palmeji01,Jim Palmer,1969,1,2,0,0,0,0,0,0,0,0,0.0,0.0
palmeji01,Jim Palmer,1970,1,4,1,1,1,0,0,1,0,0,0.0,0.0
palmeji01,Jim Palmer,1970,2,7,1,1,0,0,0,0,0,0,0.0,0.0
palmeji01,Jim Palmer,1971,2,5,1,1,0,0,0,0,0,0,0.0,0.0
palmeji01,Jim Palmer,1971,2,4,0,0,0,0,0,2,2,0,0.0,1.0
palmeji01,Jim Palmer,1973,3,0,0,0,0,0,0,0,0,0,0.0,0.0
palmeji01,Jim Palmer,1974,2,0,0,0,0,0,0,0,0,0,0.0,0.0
palmeji01,Jim Palmer,1979,1,0,0,0,0,0,0,0,0,0,0.0,0.0
palmeji01,Jim Palmer,1979,2,4,0,0,0,0,0,0,0,0,0.0,0.0
palmeji01,Jim Palmer,1983,1,0,0,0,0,0,0,0,0,0,0.0,0.0
palmeji01,Jim Palmer,1983,1,0,0,0,0,0,0,0,0,0,0.0,0.0
pennohe01,Herb Pennock,1914,1,1,0,0,0,0,0,0,0,0,0.0,0.0
pennohe01,Herb Pennock,1923,3,6,0,0,0,0,0,0,0,0,1.0,0.0
pennohe01,Herb Pennock,1926,3,7,1,1,1,0,0,0,0,0,0.0,1.0
pennohe01,Herb Pennock,1927,1,4,1,0,0,0,0,1,0,0,0.0,0.0
pennohe01,Herb Pennock,1932,2,1,0,0,0,0,0,0,0,0,0.0,0.0
perezto01,Tony Perez,1970,3,12,1,4,2,0,1,2,1,0,0.0,0.0
perezto01,Tony Perez,1970,5,18,2,1,0,0,0,0,3,0,0.0,0.0
perezto01,Tony Perez,1972,5,20,0,4,1,0,0,2,0,0,0.0,0.0
perezto01,Tony Perez,1972,7,23,3,10,2,0,0,2,4,1,0.0,0.0
perezto01,Tony Perez,1973,5,22,1,2,0,0,1,2,0,0,0.0,0.0
perezto01,Tony Perez,1975,3,12,3,5,0,0,1,4,1,0,0.0,0.0
perezto01,Tony Perez,1975,7,28,4,5,0,0,3,7,3,0,0.0,0.0
perezto01,Tony Perez,1976,3,10,1,2,0,0,0,4,1,0,0.0,0.0
perezto01,Tony Perez,1976,4,16,1,5,1,0,0,2,1,0,0.0,0.0
perezto01,Tony Perez,1983,1,1,0,1,0,0,0,0,0,0,0.0,0.0
perezto01,Tony Perez,1983,4,10,0,2,0,0,0,0,0,0,0.0,0.0
perryga01,Gaylord Perry,1971,2,4,0,1,0,0,0,0,0,0,0.0,2.0
piazzmi01,Mike Piazza,1995,3,14,1,3,1,0,1,1,0,0,0.0,0.0
piazzmi01,Mike Piazza,1996,3,10,1,3,0,0,0,2,1,0,0.0,0.0
piazzmi01,Mike Piazza,1999,6,24,1,4,0,0,1,4,1,1,0.0,0.0
piazzmi01,Mike Piazza,1999,2,9,0,2,0,0,0,0,0,0,0.0,0.0
piazzmi01,Mike Piazza,2000,5,17,7,7,3,0,2,4,5,3,0.0,0.0
piazzmi01,Mike Piazza,2000,4,14,1,3,1,0,0,0,4,1,0.0,0.0
piazzmi01,Mike Piazza,2000,5,22,3,6,2,0,2,4,0,0,0.0,0.0
piazzmi01,Mike Piazza,2006,4,10,0,1,1,0,0,0,0,0,0.0,0.0
planked01,Eddie Plank,1905,2,6,0,1,0,0,0,0,0,0,0.0,0.0
planked01,Eddie Plank,1911,2,3,0,0,0,0,0,0,0,0,0.0,0.0
planked01,Eddie Plank,1913,2,7,0,1,0,0,0,0,0,0,0.0,0.0
planked01,Eddie Plank,1914,1,2,0,0,0,0,0,0,0,0,0.0,0.0
puckeki01,Kirby Puckett,1987,5,24,3,5,1,0,1,3,0,0,0.0,0.0
puckeki01,Kirby Puckett,1987,7,28,5,10,1,1,0,3,2,0,1.0,0.0
puckeki01,Kirby Puckett,1991,5,21,4,9,1,0,2,6,1,0,0.0,0.0
puckeki01,Kirby Puckett,1991,7,24,4,6,0,1,2,4,5,4,0.0,1.0
radboch01,Old Hoss Radbourn,1884,3,10,1,1,0,0,0,2,1,0,0.0,0.0
raineti01,Tim Raines,1981,5,21,1,5,2,0,0,1,0,0,0.0,0.0
raineti01,Tim Raines,1993,6,27,5,12,3,0,0,1,2,0,0.0,0.0
raineti01,Tim Raines,1996,5,15,2,4,1,0,0,0,1,0,0.0,0.0
raineti01,Tim Raines,1996,4,16,3,4,0,0,0,0,3,0,0.0,1.0
raineti01,Tim Raines,1996,4,14,2,3,0,0,0,0,2,0,0.0,0.0
raineti01,Tim Raines,1997,5,19,4,4,0,0,1,3,3,1,0.0,0.0
raineti01,Tim Raines,1998,3,10,0,1,0,0,0,1,2,0,0.0,0.0
raineti01,Tim Raines,1998,2,4,1,1,1,0,0,0,1,0,0.0,0.0
reesepe01,Pee Wee Reese,1941,5,20,1,4,0,0,0,2,0,0,0.0,0.0
reesepe01,Pee Wee Reese,1947,7,23,5,7,1,0,0,4,6,0,0.0,0.0
reesepe01,Pee Wee Reese,1949,5,19,2,6,1,0,1,2,1,0,1.0,0.0
reesepe01,Pee Wee Reese,1952,7,29,4,10,0,0,1,4,2,0,0.0,1.0
reesepe01,Pee Wee Reese,1953,6,24,0,5,0,1,0,0,4,0,0.0,0.0
reesepe01,Pee Wee Reese,1955,7,27,5,8,1,0,0,2,3,0,0.0,1.0
reesepe01,Pee Wee Reese,1956,7,27,3,6,0,1,0,2,2,0,0.0,1.0
riceji01,Jim Rice,1986,7,31,8,5,1,0,2,6,1,0,0.0,0.0
riceji01,Jim Rice,1986,7,27,6,9,1,1,0,0,6,0,0.0,0.0
riceji01,Jim Rice,1988,4,13,0,2,0,0,0,1,2,0,0.0,0.0
ricesa01,Sam Rice,1924,7,29,2,6,0,0,0,1,3,0,0.0,1.0
ricesa01,Sam Rice,1925,7,33,5,12,0,0,0,3,0,0,0.0,0.0
ricesa01,Sam Rice,1933,1,1,0,1,0,0,0,0,0,0,0.0,0.0
ripkeca01,Cal Ripken,1983,4,15,5,6,2,0,0,1,2,0,1.0,0.0
ripkeca01,Cal Ripken,1983,5,18,2,3,0,0,0,1,3,0,0.0,0.0
ripkeca01,Cal Ripken,1996,5,20,1,5,1,0,0,0,1,0,0.0,0.0
ripkeca01,Cal Ripken,1996,4,18,2,8,3,0,0,2,0,0,1.0,0.0
ripkeca01,Cal Ripken,1997,6,23,3,8,2,0,1,3,4,0,0.0,0.0
ripkeca01,Cal Ripken,1997,4,16,1,7,2,0,0,1,2,0,0.0,0.0
rixeyep01,Eppa Rixey,1915,1,2,0,1,0,0,0,0,0,0,0.0,0.0
rizzuph01,Phil Rizzuto,1941,5,18,0,2,0,0,0,0,3,1,0.0,0.0
rizzuph01,Phil Rizzuto,1942,5,21,2,8,0,0,1,1,2,0,0.0,0.0
rizzuph01,Phil Rizzuto,1947,7,26,3,8,1,0,0,2,4,0,0.0,0.0
rizzuph01,Phil Rizzuto,1949,5,18,2,3,0,0,0,1,3,0,0.0,2.0
rizzuph01,Phil Rizzuto,1950,4,14,1,2,0,0,0,0,3,0,0.0,1.0
rizzuph01,Phil Rizzuto,1951,6,25,5,8,0,0,1,3,2,0,1.0,0.0
rizzuph01,Phil Rizzuto,1952,7,27,2,4,1,0,0,0,5,0,0.0,1.0
rizzuph01,Phil Rizzuto,1953,6,19,4,6,1,0,0,0,3,0,0.0,1.0
rizzuph01,Phil Rizzuto,1955,7,15,2,4,0,0,0,1,5,0,0.0,0.0
roberro01,Robin Roberts,1950,2,2,0,0,0,0,0,0,0,0,0.0,1.0
robinbr01,Brooks Robinson,1966,4,14,2,3,0,0,1,1,1,0,0.0,0.0
robinbr01,Brooks Robinson,1969,3,14,1,7,1,0,0,0,0,0,0.0,1.0
robinbr01,Brooks Robinson,1969,5,19,0,1,0,0,0,2,0,0,0.0,0.0
robinbr01,Brooks Robinson,1970,3,12,3,7,2,0,0,2,0,0,0.0,0.0
robinbr01,Brooks Robinson,1970,5,21,5,9,2,0,2,6,0,0,0.0,0.0
robinbr01,Brooks Robinson,1971,3,11,2,4,1,0,1,3,0,0,0.0,0.0
robinbr01,Brooks Robinson,1971,7,22,2,7,0,0,0,5,3,0,0.0,0.0
robinbr01,Brooks Robinson,1973,5,20,1,5,2,0,0,2,1,1,0.0,0.0
robinbr01,Brooks Robinson,1974,4,12,1,1,0,0,1,1,1,0,0.0,0.0
robinfr02,Frank Robinson,1961,5,15,3,3,2,0,1,4,3,0,2.0,0.0
robinfr02,Frank Robinson,1966,4,14,4,4,0,1,2,3,2,0,0.0,0.0
robinfr02,Frank Robinson,1969,3,12,1,4,2,0,1,2,3,0,0.0,0.0
robinfr02,Frank Robinson,1969,5,16,2,3,0,0,1,1,4,0,0.0,0.0
robinfr02,Frank Robinson,1970,3,10,3,2,0,0,1,2,5,1,0.0,0.0
robinfr02,Frank Robinson,1970,5,22,5,6,0,0,2,4,0,0,0.0,0.0
robinfr02,Frank Robinson,1971,3,12,2,1,1,0,0,1,1,0,0.0,0.0
robinfr02,Frank Robinson,1971,7,25,5,7,0,0,2,2,2,1,1.0,0.0
robinja02,Jackie Robinson,1947,7,27,3,7,2,0,0,3,2,0,0.0,1.0
robinja02,Jackie Robinson,1949,5,16,2,3,1,0,0,2,4,0,0.0,1.0
robinja02,Jackie Robinson,1952,7,23,4,4,0,0,1,2,7,2,0.0,0.0
robinja02,Jackie Robinson,1953,6,25,3,8,2,0,0,2,1,0,0.0,0.0
robinja02,Jackie Robinson,1955,6,22,5,4,1,1,0,1,2,0,0.0,0.0
robinja02,Jackie Robinson,1956,7,24,5,6,1,0,1,2,5,0,0.0,0.0
rodriiv01,Ivan Rodriguez,1996,4,16,1,6,1,0,0,2,2,0,0.0,1.0
rodriiv01,Ivan Rodriguez,1998,3,10,0,1,0,0,0,1,0,0,0.0,0.0
rodriiv01,Ivan Rodriguez,1999,3,12,0,3,1,0,0,0,0,0,0.0,0.0
rodriiv01,Ivan Rodriguez,2003,7,28,5,9,2,0,2,10,5,2,0.0,0.0
rodriiv01,Ivan Rodriguez,2003,4,17,3,6,1,0,1,6,3,0,0.0,0.0
rodriiv01,Ivan Rodriguez,2003,6,22,2,6,2,0,0,1,1,1,0.0,0.0
rodriiv01,Ivan Rodriguez,2006,4,16,2,2,0,0,1,1,1,0,0.0,0.0
rodriiv01,Ivan Rodriguez,2006,4,13,3,3,1,0,0,3,2,0,0.0,0.0
rodriiv01,Ivan Rodriguez,2006,5,19,1,3,1,0,0,1,0,0,0.0,0.0
roushed01,Edd Roush,1919,8,28,6,6,2,1,0,7,3,0,2.0,1.0
ruffire01,Red Ruffing,1932,2,4,0,0,0,0,0,0,1,1,0.0,0.0
ruffire01,Red Ruffing,1936,3,5,0,0,0,0,0,0,1,0,0.0,0.0
ruffire01,Red Ruffing,1937,1,4,0,2,1,0,0,3,0,0,0.0,0.0
ruffire01,Red Ruffing,1938,2,6,1,1,0,0,0,1,1,0,0.0,1.0
ruffire01,Red Ruffing,1939,1,3,0,1,0,0,0,0,0,0,0.0,0.0
ruffire01,Red Ruffing,1941,1,3,0,0,0,0,0,0,0,0,0.0,0.0
ruffire01,Red Ruffing,1942,4,9,0,2,0,0,0,0,0,0,0.0,0.0
ruthba01,Babe Ruth,1915,1,1,0,0,0,0,0,0,0,0,0.0,0.0
ruthba01,Babe Ruth,1916,1,5,0,0,0,0,0,1,0,0,0.0,0.0
ruthba01,Babe Ruth,1918,3,5,0,1,0,1,0,2,0,0,0.0,1.0
ruthba01,Babe Ruth,1921,6,16,3,5,0,0,1,4,5,0,0.0,0.0
ruthba01,Babe Ruth,1922,5,17,1,2,1,0,0,1,2,0,1.0,1.0
ruthba01,Babe Ruth,1923,6,19,8,7,1,1,3,3,8,0,0.0,0.0
ruthba01,Babe Ruth,1926,7,20,6,6,0,0,4,5,11,1,0.0,0.0
ruthba01,Babe Ruth,1927,4,15,4,6,0,0,2,7,2,1,0.0,0.0
ruthba01,Babe Ruth,1928,4,16,9,10,3,0,3,4,1,0,0.0,0.0
ruthba01,Babe Ruth,1932,4,15,6,5,0,0,2,6,4,0,1.0,0.0
ryanno01,Nolan Ryan,1969,1,4,1,2,0,0,0,0,0,0,0.0,0.0
ryanno01,Nolan Ryan,1969,1,0,0,0,0,0,0,0,0,0,0.0,0.0
ryanno01,Nolan Ryan,1979,1,0,0,0,0,0,0,0,0,0,0.0,0.0
ryanno01,Nolan Ryan,1980,2,4,1,0,0,0,0,0,1,0,0.0,1.0
ryanno01,Nolan Ryan,1981,2,4,0,1,0,0,0,0,1,0,0.0,0.0
ryanno01,Nolan Ryan,1986,2,4,0,0,0,0,0,0,0,0,0.0,0.0
sandbry01,Ryne Sandberg,1984,5,19,3,7,2,0,0,2,3,0,0.0,0.0
sandbry01,Ryne Sandberg,1989,5,20,6,8,3,1,1,4,3,0,0.0,1.0
schalra01,Ray Schalk,1917,6,19,1,5,0,0,0,0,2,0,0.0,0.0
schalra01,Ray Schalk,1919,8,23,1,7,0,0,0,2,4,0,1.0,0.0
schmimi01,Mike Schmidt,1976,3,13,1,4,2,0,0,2,0,0,0.0,0.0
schmimi01,Mike Schmidt,1977,4,16,2,1,0,0,0,1,2,0,0.0,0.0
schmimi01,Mike Schmidt,1978,4,15,1,3,2,0,0,1,2,1,0.0,0.0
schmimi01,Mike Schmidt,1980,5,24,1,5,1,0,0,1,1,0,0.0,0.0
schmimi01,Mike Schmidt,1980,6,21,6,8,1,0,2,7,4,0,0.0,0.0
schmimi01,Mike Schmidt,1981,5,16,3,4,1,0,1,2,4,1,0.0,0.0
schmimi01,Mike Schmidt,1983,4,15,5,7,2,0,1,2,2,0,0.0,0.0
schmimi01,Mike Schmidt,1983,5,20,0,1,0,0,0,0,0,0,0.0,0.0
schoere01,Red Schoendienst,1946,7,30,3,7,1,0,0,1,0,0,0.0,1.0
schoere01,Red Schoendienst,1957,5,18,0,5,1,0,0,2,0,0,0.0,1.0
schoere01,Red Schoendienst,1958,7,30,5,9,3,1,0,0,2,0,0.0,1.0
seaveto01,Tom Seaver,1969,1,3,0,0,0,0,0,0,0,0,0.0,0.0
seaveto01,Tom Seaver,1969,2,4,0,0,0,0,0,0,0,0,0.0,0.0
seaveto01,Tom Seaver,1973,2,6,1,2,2,0,0,1,1,0,0.0,0.0
seaveto01,Tom Seaver,1973,2,5,0,0,0,0,0,0,0,0,0.0,0.0
seaveto01,Tom Seaver,1979,1,2,0,0,0,0,0,0,0,0,0.0,0.0
seweljo01,Joe Sewell,1920,7,23,0,4,0,0,0,0,2,0,0.0,0.0
seweljo01,Joe Sewell,1932,4,15,4,5,1,0,0,3,4,0,1.0,0.0
simmoal01,Al Simmons,1929,5,20,6,6,1,0,2,5,1,0,0.0,0.0
simmoal01,Al Simmons,1930,6,22,4,8,2,0,2,4,2,1,0.0,0.0
simmoal01,Al Simmons,1931,7,27,4,9,2,0,2,8,3,0,0.0,0.0
simmoal01,Al Simmons,1939,1,4,1,1,1,0,0,0,0,0,0.0,0.0
slaugen01,Enos Slaughter,1942,5,19,3,5,1,0,1,2,3,0,0.0,0.0
slaugen01,Enos Slaughter,1946,7,25,5,8,1,1,1,2,4,2,1.0,0.0
slaugen01,Enos Slaughter,1956,6,20,6,7,0,0,1,4,4,2,0.0,0.0
slaugen01,Enos Slaughter,1957,5,12,2,3,1,0,0,0,3,0,0.0,0.0
slaugen01,Enos Slaughter,1958,4,3,1,0,0,0,0,0,1,0,0.0,0.0
smithoz01,Ozzie Smith,1982,3,9,0,5,0,0,0,3,3,0,0.0,0.0
smithoz01,Ozzie Smith,1982,7,24,3,5,0,0,0,1,3,0,0.0,0.0
smithoz01,Ozzie Smith,1985,6,23,4,10,1,1,1,3,3,1,0.0,1.0
smithoz01,Ozzie Smith,1985,7,23,1,2,0,0,0,0,4,0,0.0,1.0
smithoz01,Ozzie Smith,1987,7,25,2,5,0,1,0,1,3,0,0.0,1.0
smithoz01,Ozzie Smith,1987,7,28,3,6,0,0,0,2,2,0,0.0,0.0
smithoz01,Ozzie Smith,1996,3,9,0,0,0,0,0,0,0,0,0.0,0.0
smithoz01,Ozzie Smith,1996,2,3,1,1,0,0,0,0,2,0,0.0,0.0
smoltjo01,John Smoltz,1991,2,5,0,1,0,0,0,0,1,0,0.0,1.0
smoltjo01,John Smoltz,1991,2,2,0,0,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,1992,3,7,1,2,0,0,0,1,0,0,0.0,0.0
smoltjo01,John Smoltz,1992,3,3,0,0,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,1993,1,1,0,0,0,0,0,0,1,0,0.0,0.0
smoltjo01,John Smoltz,1995,1,3,0,1,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,1995,1,2,0,0,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,1995,1,0,0,0,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,1996,2,7,1,2,0,0,0,1,0,0,0.0,0.0
smoltjo01,John Smoltz,1996,1,2,0,0,0,0,0,0,0,0,0.0,1.0
smoltjo01,John Smoltz,1996,2,2,0,1,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,1997,1,2,0,0,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,1997,1,4,0,0,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,1998,2,5,0,1,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,1998,1,2,0,1,0,0,0,0,1,0,0.0,0.0
smoltjo01,John Smoltz,1999,3,2,0,0,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,1999,1,3,1,2,1,0,0,0,0,0,0.0,1.0
smoltjo01,John Smoltz,1999,1,0,0,0,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,2001,2,0,0,0,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,2001,3,1,0,0,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,2002,2,0,0,0,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,2003,2,0,0,0,0,0,0,0,0,0,0.0,1.0
smoltjo01,John Smoltz,2004,2,1,0,1,0,0,0,0,0,0,0.0,0.0
smoltjo01,John Smoltz,2005,1,2,0,0,0,0,0,0,0,0,0.0,1.0
smoltjo01,John Smoltz,2009,1,0,0,0,0,0,0,0,0,0,0.0,0.0
snidedu01,Duke Snider,1949,5,21,2,3,1,0,0,0,0,0,0.0,0.0
snidedu01,Duke Snider,1952,7,29,5,10,2,0,4,8,1,0,1.0,0.0
snidedu01,Duke Snider,1953,6,25,3,8,3,0,1,5,2,0,0.0,0.0
snidedu01,Duke Snider,1955,7,25,5,8,1,0,4,7,2,1,0.0,1.0
snidedu01,Duke Snider,1956,7,23,5,7,1,0,1,4,6,3,0.0,0.0
snidedu01,Duke Snider,1959,4,10,1,2,0,0,1,2,2,0,0.0,0.0
spahnwa01,Warren Spahn,1948,3,4,0,0,0,0,0,1,0,0,0.0,0.0
spahnwa01,Warren Spahn,1957,2,4,0,0,0,0,0,0,1,0,0.0,0.0
spahnwa01,Warren Spahn,1958,3,12,0,4,0,0,0,3,0,0,0.0,0.0
speaktr01,Tris Speaker,1912,8,30,4,9,1,2,0,2,4,0,0.0,0.0
speaktr01,Tris Speaker,1915,5,17,2,5,0,1,0,0,4,1,0.0,0.0
speaktr01,Tris Speaker,1920,7,25,6,8,2,1,0,1,3,0,0.0,0.0
stargwi01,Willie Stargell,1970,3,12,0,6,1,0,0,1,1,0,0.0,0.0
stargwi01,Willie Stargell,1971,4,14,1,0,0,0,0,0,2,2,1.0,0.0
stargwi01,Willie Stargell,1971,7,24,3,5,1,0,0,1,7,0,0.0,0.0
stargwi01,Willie Stargell,1972,5,16,1,1,1,0,0,1,2,0,0.0,0.0
stargwi01,Willie Stargell,1974,4,15,3,6,0,0,2,4,1,0,0.0,0.0
stargwi01,Willie Stargell,1975,3,11,1,2,1,0,0,0,1,0,0.0,0.0
stargwi01,Willie Stargell,1979,3,11,2,5,2,0,2,6,3,1,0.0,0.0
stargwi01,Willie Stargell,1979,7,30,7,12,4,0,3,7,0,0,0.0,0.0
suttebr01,Bruce Sutter,1982,2,1,0,0,0,0,0,0,0,0,0.0,0.0
suttebr01,Bruce Sutter,1982,4,0,0,0,0,0,0,0,0,0,0.0,0.0
suttodo01,Don Sutton,1974,2,6,0,2,0,0,0,1,1,0,0.0,1.0
suttodo01,Don Sutton,1974,2,3,0,0,0,0,0,0,0,0,0.0,1.0
